/users/acr23hk/.conda/envs/paper1/lib/python3.8/site-packages/setuptools/_distutils/version.py
[09/13 16:48:54 detectron2]: Rank of current process: 0. World size: 4
[09/13 16:48:54 detectron2]: Full config saved to checkpoints/coco/1726242494/base/config.yaml
[09/13 16:48:55 detectron2]: [Refine] n = 24, α = 0.1
[09/13 16:49:08 d2.data.build]: Removed 13846 images with no usable annotations. 68937 images left.
[09/13 16:49:08 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=..., max_size=1333, sample_style='choice'), RandomFlip()]
[09/13 16:49:08 d2.data.build]: Using training sampler TrainingSampler
[09/13 16:49:08 d2.data.common]: Serializing 68937 elements to byte tensors and concatenating them all ...
[09/13 16:49:09 d2.data.common]: Serialized dataset takes 30.91 MiB
[09/13 16:49:10 fvcore.common.checkpoint]: [Checkpointer] Loading from ./pretrain/R-101.pkl ...
[09/13 16:49:10 fvcore.common.checkpoint]: Reading a file from 'torchvision'
WARNING [09/13 16:49:10 fvcore.common.checkpoint]: Some model parameters or buffers are not found in the checkpoint:
proposal_generator.rpn_head.anchor_deltas.{bias, weight}
proposal_generator.rpn_head.conv.{bias, weight}
proposal_generator.rpn_head.objectness_logits.{bias, weight}
refine.centroids
refine.fc.{bias, weight}
roi_heads.box_predictor.bbox_pred.{bias, weight}
roi_heads.box_predictor.cls_score.{bias, weight}
WARNING [09/13 16:49:10 fvcore.common.checkpoint]: The checkpoint state_dict contains keys that are not used by the model:
  stem.fc.{bias, weight}
[09/13 16:49:10 d2.engine.train_loop]: Starting training from iteration 0
[09/13 16:53:19 d2.utils.events]:  eta: 9:40:42  iter: 699  total_loss: 0.6801  loss_cls: 0.2061  loss_box_reg: 0.159  loss_rpn_cls: 0.2191  loss_rpn_loc: 0.1155  time: 0.3189  data_time: 0.0196  lr: 0.013986  max_mem: 7335M
[09/13 16:53:25 d2.utils.events]:  eta: 9:40:59  iter: 719  total_loss: 0.7003  loss_cls: 0.1952  loss_box_reg: 0.1436  loss_rpn_cls: 0.2132  loss_rpn_loc: 0.12  time: 0.3190  data_time: 0.0188  lr: 0.014386  max_mem: 7335M
[09/13 16:53:32 d2.utils.events]:  eta: 9:40:55  iter: 739  total_loss: 0.6355  loss_cls: 0.1878  loss_box_reg: 0.1448  loss_rpn_cls: 0.1969  loss_rpn_loc: 0.107  time: 0.3191  data_time: 0.0098  lr: 0.014785  max_mem: 7335M
[09/13 16:53:38 d2.utils.events]:  eta: 9:40:31  iter: 759  total_loss: 0.6835  loss_cls: 0.2055  loss_box_reg: 0.1688  loss_rpn_cls: 0.2087  loss_rpn_loc: 0.0992  time: 0.3188  data_time: 0.0201  lr: 0.015185  max_mem: 7335M
[09/13 16:53:44 d2.utils.events]:  eta: 9:40:10  iter: 779  total_loss: 0.6291  loss_cls: 0.1908  loss_box_reg: 0.1389  loss_rpn_cls: 0.1946  loss_rpn_loc: 0.113  time: 0.3187  data_time: 0.0195  lr: 0.015584  max_mem: 7335M
[09/13 16:53:51 d2.utils.events]:  eta: 9:40:10  iter: 799  total_loss: 0.7562  loss_cls: 0.2375  loss_box_reg: 0.1711  loss_rpn_cls: 0.2023  loss_rpn_loc: 0.111  time: 0.3187  data_time: 0.0161  lr: 0.015984  max_mem: 7335M
[09/13 16:53:57 d2.utils.events]:  eta: 9:39:38  iter: 819  total_loss: 0.6386  loss_cls: 0.1925  loss_box_reg: 0.1592  loss_rpn_cls: 0.186  loss_rpn_loc: 0.09827  time: 0.3185  data_time: 0.0145  lr: 0.016384  max_mem: 7360M
[09/13 16:54:03 d2.utils.events]:  eta: 9:39:35  iter: 839  total_loss: 0.6064  loss_cls: 0.1725  loss_box_reg: 0.1405  loss_rpn_cls: 0.1817  loss_rpn_loc: 0.1124  time: 0.3185  data_time: 0.0130  lr: 0.016783  max_mem: 7360M
[09/13 16:54:10 d2.utils.events]:  eta: 9:39:46  iter: 859  total_loss: 0.6686  loss_cls: 0.1955  loss_box_reg: 0.1475  loss_rpn_cls: 0.2079  loss_rpn_loc: 0.1269  time: 0.3187  data_time: 0.0181  lr: 0.017183  max_mem: 7360M
[09/13 16:54:16 d2.utils.events]:  eta: 9:39:31  iter: 879  total_loss: 0.6539  loss_cls: 0.2046  loss_box_reg: 0.1681  loss_rpn_cls: 0.1782  loss_rpn_loc: 0.09876  time: 0.3186  data_time: 0.0193  lr: 0.017582  max_mem: 7360M
[09/13 16:54:23 d2.utils.events]:  eta: 9:39:32  iter: 899  total_loss: 0.6492  loss_cls: 0.1722  loss_box_reg: 0.1513  loss_rpn_cls: 0.1906  loss_rpn_loc: 0.08528  time: 0.3186  data_time: 0.0160  lr: 0.017982  max_mem: 7360M
[09/13 16:54:29 d2.utils.events]:  eta: 9:39:27  iter: 919  total_loss: 0.6862  loss_cls: 0.2067  loss_box_reg: 0.1761  loss_rpn_cls: 0.2052  loss_rpn_loc: 0.1109  time: 0.3186  data_time: 0.0245  lr: 0.018382  max_mem: 7360M
[09/13 16:54:36 d2.utils.events]:  eta: 9:39:26  iter: 939  total_loss: 0.6921  loss_cls: 0.1889  loss_box_reg: 0.1478  loss_rpn_cls: 0.2047  loss_rpn_loc: 0.1271  time: 0.3188  data_time: 0.0133  lr: 0.018781  max_mem: 7360M
[09/13 16:54:42 d2.utils.events]:  eta: 9:39:29  iter: 959  total_loss: 0.692  loss_cls: 0.1839  loss_box_reg: 0.1568  loss_rpn_cls: 0.1965  loss_rpn_loc: 0.1305  time: 0.3189  data_time: 0.0186  lr: 0.019181  max_mem: 7360M
[09/13 16:54:48 d2.utils.events]:  eta: 9:39:18  iter: 979  total_loss: 0.7447  loss_cls: 0.2118  loss_box_reg: 0.1903  loss_rpn_cls: 0.198  loss_rpn_loc: 0.1061  time: 0.3188  data_time: 0.0194  lr: 0.01958  max_mem: 7360M
[09/13 16:54:55 d2.utils.events]:  eta: 9:39:01  iter: 999  total_loss: 0.6966  loss_cls: 0.2059  loss_box_reg: 0.1712  loss_rpn_cls: 0.1991  loss_rpn_loc: 0.1087  time: 0.3188  data_time: 0.0213  lr: 0.01998  max_mem: 7360M
[09/13 16:55:02 d2.utils.events]:  eta: 9:39:56  iter: 1019  total_loss: 0.7804  loss_cls: 0.2335  loss_box_reg: 0.08967  loss_rpn_cls: 0.3292  loss_rpn_loc: 0.1045  time: 0.3195  data_time: 0.0203  lr: 0.02  max_mem: 7360M
[09/13 16:55:09 d2.utils.events]:  eta: 9:41:24  iter: 1039  total_loss: 0.743  loss_cls: 0.2202  loss_box_reg: 0.1025  loss_rpn_cls: 0.2811  loss_rpn_loc: 0.1227  time: 0.3202  data_time: 0.0181  lr: 0.02  max_mem: 7360M
[09/13 16:55:16 d2.utils.events]:  eta: 9:42:53  iter: 1059  total_loss: 0.7121  loss_cls: 0.2097  loss_box_reg: 0.1126  loss_rpn_cls: 0.2577  loss_rpn_loc: 0.1075  time: 0.3209  data_time: 0.0228  lr: 0.02  max_mem: 7360M
[09/13 16:55:24 d2.utils.events]:  eta: 9:43:17  iter: 1079  total_loss: 0.7579  loss_cls: 0.2379  loss_box_reg: 0.1517  loss_rpn_cls: 0.26  loss_rpn_loc: 0.1279  time: 0.3218  data_time: 0.0195  lr: 0.02  max_mem: 7360M
[09/13 16:55:31 d2.utils.events]:  eta: 9:43:47  iter: 1099  total_loss: 0.7248  loss_cls: 0.2471  loss_box_reg: 0.1537  loss_rpn_cls: 0.2342  loss_rpn_loc: 0.1081  time: 0.3225  data_time: 0.0188  lr: 0.02  max_mem: 7360M
[09/13 16:55:38 d2.utils.events]:  eta: 9:44:28  iter: 1119  total_loss: 0.7424  loss_cls: 0.2263  loss_box_reg: 0.1495  loss_rpn_cls: 0.2377  loss_rpn_loc: 0.1069  time: 0.3231  data_time: 0.0145  lr: 0.02  max_mem: 7360M
[09/13 16:55:46 d2.utils.events]:  eta: 9:45:10  iter: 1139  total_loss: 0.6846  loss_cls: 0.1972  loss_box_reg: 0.1243  loss_rpn_cls: 0.2429  loss_rpn_loc: 0.1063  time: 0.3241  data_time: 0.0154  lr: 0.02  max_mem: 7578M
[09/13 16:55:53 d2.utils.events]:  eta: 9:45:55  iter: 1159  total_loss: 0.7139  loss_cls: 0.2121  loss_box_reg: 0.1495  loss_rpn_cls: 0.2248  loss_rpn_loc: 0.1049  time: 0.3247  data_time: 0.0196  lr: 0.02  max_mem: 7578M
[09/13 16:56:00 d2.utils.events]:  eta: 9:46:24  iter: 1179  total_loss: 0.7261  loss_cls: 0.2289  loss_box_reg: 0.1511  loss_rpn_cls: 0.2256  loss_rpn_loc: 0.1076  time: 0.3253  data_time: 0.0146  lr: 0.02  max_mem: 7578M
[09/13 16:56:07 d2.utils.events]:  eta: 9:47:27  iter: 1199  total_loss: 0.6664  loss_cls: 0.2106  loss_box_reg: 0.1355  loss_rpn_cls: 0.2097  loss_rpn_loc: 0.1077  time: 0.3260  data_time: 0.0136  lr: 0.02  max_mem: 7578M
[09/13 16:56:14 d2.utils.events]:  eta: 9:48:34  iter: 1219  total_loss: 0.701  loss_cls: 0.2238  loss_box_reg: 0.1558  loss_rpn_cls: 0.2162  loss_rpn_loc: 0.08691  time: 0.3264  data_time: 0.0174  lr: 0.02  max_mem: 7578M
[09/13 16:56:22 d2.utils.events]:  eta: 9:50:14  iter: 1239  total_loss: 0.7562  loss_cls: 0.2297  loss_box_reg: 0.1747  loss_rpn_cls: 0.2362  loss_rpn_loc: 0.1105  time: 0.3269  data_time: 0.0210  lr: 0.02  max_mem: 7578M
